Employee ID,Grant Number,Vest Date,Shares
287,222586,28-Aug-2017,625
287,222586,27-Sep-2017,625
287,222586,28-Oct-2017,625
287,222586,28-Nov-2017,625
287,222586,28-Dec-2017,625
287,222586,28-Jan-2018,625
287,222586,27-Feb-2018,625
287,222586,30-Mar-2018,625
287,222586,30-Apr-2018,625
287,222586,28-May-2018,625
287,222586,28-Jun-2018,625
287,222586,28-Jul-2018,625
287,222586,28-Aug-2018,625
287,222586,27-Sep-2018,625
287,222586,28-Oct-2018,625
287,222586,28-Nov-2018,625
287,222586,28-Dec-2018,625
287,222586,28-Jan-2019,625
287,222586,27-Feb-2019,625
287,222586,30-Mar-2019,625
287,222586,30-Apr-2019,625
287,222586,29-May-2019,625
287,222586,29-Jun-2019,625
287,222586,29-Jul-2019,625
288,222587,28-Jul-2016,"2,475"
288,222587,28-Aug-2016,206
288,222587,27-Sep-2016,206
288,222587,28-Oct-2016,206
288,222587,28-Nov-2016,206
288,222587,28-Dec-2016,206
288,222587,28-Jan-2017,206
288,222587,27-Feb-2017,206
288,222587,30-Mar-2017,206
288,222587,30-Apr-2017,206
288,222587,28-May-2017,206
288,222587,28-Jun-2017,206
288,222587,28-Jul-2017,206
288,222587,28-Aug-2017,206
288,222587,27-Sep-2017,206
288,222587,28-Oct-2017,206
288,222587,28-Nov-2017,206
288,222587,28-Dec-2017,206
288,222587,28-Jan-2018,206
288,222587,27-Feb-2018,206
288,222587,30-Mar-2018,206
288,222587,30-Apr-2018,206
288,222587,28-May-2018,206
288,222587,28-Jun-2018,206
288,222587,28-Jul-2018,206
288,222587,28-Aug-2018,206
288,222587,27-Sep-2018,206
288,222587,28-Oct-2018,206
288,222587,28-Nov-2018,206
288,222587,28-Dec-2018,206
288,222587,28-Jan-2019,206
288,222587,27-Feb-2019,206
288,222587,30-Mar-2019,206
288,222587,30-Apr-2019,206
288,222587,29-May-2019,206
288,222587,29-Jun-2019,206
288,222587,29-Jul-2019,206
289,222588,28-Jul-2016,"6,000"
289,222588,28-Aug-2016,500
289,222588,27-Sep-2016,500
289,222588,28-Oct-2016,500
289,222588,28-Nov-2016,500
289,222588,28-Dec-2016,500
289,222588,28-Jan-2017,500
289,222588,27-Feb-2017,500
289,222588,30-Mar-2017,500
289,222588,30-Apr-2017,500
289,222588,28-May-2017,500
289,222588,28-Jun-2017,500
289,222588,28-Jul-2017,500
289,222588,28-Aug-2017,500
289,222588,27-Sep-2017,500
289,222588,28-Oct-2017,500
289,222588,28-Nov-2017,500
289,222588,28-Dec-2017,500
289,222588,28-Jan-2018,500
289,222588,27-Feb-2018,500
289,222588,30-Mar-2018,500
289,222588,30-Apr-2018,500
289,222588,28-May-2018,500
289,222588,28-Jun-2018,500
289,222588,28-Jul-2018,500
289,222588,28-Aug-2018,500
289,222588,27-Sep-2018,500
289,222588,28-Oct-2018,500
289,222588,28-Nov-2018,500
289,222588,28-Dec-2018,500
289,222588,28-Jan-2019,500
289,222588,27-Feb-2019,500
289,222588,30-Mar-2019,500
289,222588,30-Apr-2019,500
289,222588,29-May-2019,500
289,222588,29-Jun-2019,500
289,222588,29-Jul-2019,500
290,222589,28-Jul-2016,"7,500"
290,222589,28-Aug-2016,625
290,222589,27-Sep-2016,625
290,222589,28-Oct-2016,625
290,222589,28-Nov-2016,625
290,222589,28-Dec-2016,625
290,222589,28-Jan-2017,625
290,222589,27-Feb-2017,625
290,222589,30-Mar-2017,625
290,222589,30-Apr-2017,625
290,222589,28-May-2017,625
290,222589,28-Jun-2017,625
290,222589,28-Jul-2017,625
290,222589,28-Aug-2017,625
290,222589,27-Sep-2017,625
290,222589,28-Oct-2017,625
290,222589,28-Nov-2017,625
290,222589,28-Dec-2017,625
290,222589,28-Jan-2018,625
290,222589,27-Feb-2018,625
290,222589,30-Mar-2018,625
290,222589,30-Apr-2018,625
290,222589,28-May-2018,625
290,222589,28-Jun-2018,625
290,222589,28-Jul-2018,625
290,222589,28-Aug-2018,625
290,222589,27-Sep-2018,625
290,222589,28-Oct-2018,625
290,222589,28-Nov-2018,625
290,222589,28-Dec-2018,625
290,222589,28-Jan-2019,625
290,222589,27-Feb-2019,625
290,222589,30-Mar-2019,625
290,222589,30-Apr-2019,625
290,222589,29-May-2019,625
290,222589,29-Jun-2019,625
290,222589,29-Jul-2019,625
291,222590,28-Jul-2016,"1,875"
291,222590,28-Aug-2016,156
291,222590,27-Sep-2016,156
291,222590,28-Oct-2016,156
291,222590,28-Nov-2016,156
291,222590,28-Dec-2016,156
291,222590,28-Jan-2017,156
291,222590,27-Feb-2017,156
291,222590,30-Mar-2017,156
291,222590,30-Apr-2017,156
291,222590,28-May-2017,156
291,222590,28-Jun-2017,156
291,222590,28-Jul-2017,156
291,222590,28-Aug-2017,156
291,222590,27-Sep-2017,156
291,222590,28-Oct-2017,156
291,222590,28-Nov-2017,156
291,222590,28-Dec-2017,156
291,222590,28-Jan-2018,156
291,222590,27-Feb-2018,156
291,222590,30-Mar-2018,156
291,222590,30-Apr-2018,156
291,222590,28-May-2018,156
291,222590,28-Jun-2018,156
291,222590,28-Jul-2018,156
291,222590,28-Aug-2018,156
291,222590,27-Sep-2018,156
291,222590,28-Oct-2018,156
291,222590,28-Nov-2018,156
291,222590,28-Dec-2018,156
291,222590,28-Jan-2019,156
291,222590,27-Feb-2019,156
291,222590,30-Mar-2019,156
291,222590,30-Apr-2019,156
291,222590,29-May-2019,156
291,222590,29-Jun-2019,156
291,222590,29-Jul-2019,156
292,222591,30-Jul-2016,"7,500"
292,222591,30-Aug-2016,625
292,222591,29-Sep-2016,625
292,222591,30-Oct-2016,625
292,222591,30-Nov-2016,625
292,222591,30-Dec-2016,625
292,222591,30-Jan-2017,625
292,222591,01-Mar-2017,625
292,222591,01-Apr-2017,625
292,222591,02-May-2017,625
292,222591,30-May-2017,625
292,222591,30-Jun-2017,625
292,222591,30-Jul-2017,625
292,222591,30-Aug-2017,625
292,222591,29-Sep-2017,625
292,222591,30-Oct-2017,625
292,222591,30-Nov-2017,625
292,222591,30-Dec-2017,625
292,222591,30-Jan-2018,625
292,222591,01-Mar-2018,625
292,222591,01-Apr-2018,625
292,222591,02-May-2018,625
292,222591,30-May-2018,625
292,222591,30-Jun-2018,625
292,222591,30-Jul-2018,625
292,222591,30-Aug-2018,625
292,222591,29-Sep-2018,625
292,222591,30-Oct-2018,625
292,222591,30-Nov-2018,625
292,222591,30-Dec-2018,625
292,222591,30-Jan-2019,625
292,222591,01-Mar-2019,625
292,222591,01-Apr-2019,625
292,222591,02-May-2019,625
292,222591,31-May-2019,625
292,222591,01-Jul-2019,625
292,222591,31-Jul-2019,625
293,222592,11-Aug-2016,"4,500"
293,222592,11-Sep-2016,375
293,222592,11-Oct-2016,375
293,222592,11-Nov-2016,375
293,222592,12-Dec-2016,375
293,222592,11-Jan-2017,375
293,222592,11-Feb-2017,375
293,222592,13-Mar-2017,375
293,222592,13-Apr-2017,375
293,222592,14-May-2017,375
293,222592,11-Jun-2017,375
293,222592,12-Jul-2017,375
293,222592,11-Aug-2017,375
293,222592,11-Sep-2017,375
293,222592,11-Oct-2017,375
293,222592,11-Nov-2017,375
293,222592,12-Dec-2017,375
293,222592,11-Jan-2018,375
293,222592,11-Feb-2018,375
293,222592,13-Mar-2018,375
293,222592,13-Apr-2018,375
293,222592,14-May-2018,375
293,222592,11-Jun-2018,375
293,222592,12-Jul-2018,375
293,222592,11-Aug-2018,375
293,222592,11-Sep-2018,375
293,222592,11-Oct-2018,375
293,222592,11-Nov-2018,375
293,222592,12-Dec-2018,375
293,222592,11-Jan-2019,375
293,222592,11-Feb-2019,375
293,222592,13-Mar-2019,375
293,222592,13-Apr-2019,375
293,222592,14-May-2019,375
293,222592,12-Jun-2019,375
293,222592,13-Jul-2019,375
293,222592,12-Aug-2019,375
294,222593,11-Aug-2016,"4,500"
294,222593,11-Sep-2016,375
294,222593,11-Oct-2016,375
294,222593,11-Nov-2016,375
294,222593,12-Dec-2016,375
294,222593,11-Jan-2017,375
294,222593,11-Feb-2017,375
294,222593,13-Mar-2017,375
294,222593,13-Apr-2017,375
294,222593,14-May-2017,375
294,222593,11-Jun-2017,375
294,222593,12-Jul-2017,375
294,222593,11-Aug-2017,375
294,222593,11-Sep-2017,375
294,222593,11-Oct-2017,375
294,222593,11-Nov-2017,375
294,222593,12-Dec-2017,375
294,222593,11-Jan-2018,375
294,222593,11-Feb-2018,375
294,222593,13-Mar-2018,375
294,222593,13-Apr-2018,375
294,222593,14-May-2018,375
294,222593,11-Jun-2018,375
294,222593,12-Jul-2018,375
294,222593,11-Aug-2018,375
294,222593,11-Sep-2018,375
294,222593,11-Oct-2018,375
294,222593,11-Nov-2018,375
294,222593,12-Dec-2018,375
294,222593,11-Jan-2019,375
294,222593,11-Feb-2019,375
294,222593,13-Mar-2019,375
294,222593,13-Apr-2019,375
294,222593,14-May-2019,375
294,222593,12-Jun-2019,375
294,222593,13-Jul-2019,375
294,222593,12-Aug-2019,375
295,222594,11-Aug-2016,"4,500"
295,222594,11-Sep-2016,375
295,222594,11-Oct-2016,375
295,222594,11-Nov-2016,375
295,222594,12-Dec-2016,375
295,222594,11-Jan-2017,375
295,222594,11-Feb-2017,375
295,222594,13-Mar-2017,375
295,222594,13-Apr-2017,375
295,222594,14-May-2017,375
295,222594,11-Jun-2017,375
295,222594,12-Jul-2017,375
295,222594,11-Aug-2017,375
295,222594,11-Sep-2017,375
295,222594,11-Oct-2017,375
295,222594,11-Nov-2017,375
295,222594,12-Dec-2017,375
295,222594,11-Jan-2018,375
295,222594,11-Feb-2018,375
295,222594,13-Mar-2018,375
295,222594,13-Apr-2018,375
295,222594,14-May-2018,375
295,222594,11-Jun-2018,375
295,222594,12-Jul-2018,375
295,222594,11-Aug-2018,375
295,222594,11-Sep-2018,375
295,222594,11-Oct-2018,375
295,222594,11-Nov-2018,375
295,222594,12-Dec-2018,375
295,222594,11-Jan-2019,375
295,222594,11-Feb-2019,375
295,222594,13-Mar-2019,375
295,222594,13-Apr-2019,375
295,222594,14-May-2019,375
295,222594,12-Jun-2019,375
295,222594,13-Jul-2019,375
295,222594,12-Aug-2019,375
296,222595,11-Aug-2016,750
296,222595,11-Sep-2016,62
296,222595,11-Oct-2016,62
296,222595,11-Nov-2016,63
296,222595,12-Dec-2016,62
296,222595,11-Jan-2017,62
296,222595,11-Feb-2017,63
296,222595,13-Mar-2017,62
296,222595,13-Apr-2017,62
296,222595,14-May-2017,63
296,222595,11-Jun-2017,62
296,222595,12-Jul-2017,62
296,222595,11-Aug-2017,63
296,222595,11-Sep-2017,62
296,222595,11-Oct-2017,62
296,222595,11-Nov-2017,63
296,222595,12-Dec-2017,62
296,222595,11-Jan-2018,62
296,222595,11-Feb-2018,63
296,222595,13-Mar-2018,62
296,222595,13-Apr-2018,62
296,222595,14-May-2018,63
296,222595,11-Jun-2018,62
296,222595,12-Jul-2018,62
296,222595,11-Aug-2018,63
296,222595,11-Sep-2018,62
296,222595,11-Oct-2018,62
296,222595,11-Nov-2018,63
296,222595,12-Dec-2018,62
296,222595,11-Jan-2019,62
296,222595,11-Feb-2019,63
296,222595,13-Mar-2019,62
296,222595,13-Apr-2019,62
296,222595,14-May-2019,63
296,222595,12-Jun-2019,62
296,222595,13-Jul-2019,62
296,222595,12-Aug-2019,63
297,222596,11-Aug-2016,"4,125"
297,222596,11-Sep-2016,344
297,222596,11-Oct-2016,344
297,222596,11-Nov-2016,344
297,222596,12-Dec-2016,344
297,222596,11-Jan-2017,344
297,222596,11-Feb-2017,344
297,222596,13-Mar-2017,344
297,222596,13-Apr-2017,344
297,222596,14-May-2017,344
297,222596,11-Jun-2017,344
297,222596,12-Jul-2017,344
297,222596,11-Aug-2017,344
297,222596,11-Sep-2017,344
297,222596,11-Oct-2017,344
297,222596,11-Nov-2017,344
297,222596,12-Dec-2017,344
297,222596,11-Jan-2018,344
297,222596,11-Feb-2018,344
297,222596,13-Mar-2018,344
297,222596,13-Apr-2018,344
297,222596,14-May-2018,344
297,222596,11-Jun-2018,344
297,222596,12-Jul-2018,344
297,222596,11-Aug-2018,344
297,222596,11-Sep-2018,344
297,222596,11-Oct-2018,344
297,222596,11-Nov-2018,344
297,222596,12-Dec-2018,344
297,222596,11-Jan-2019,344
297,222596,11-Feb-2019,344
297,222596,13-Mar-2019,344
297,222596,13-Apr-2019,344
297,222596,14-May-2019,344
297,222596,12-Jun-2019,344
297,222596,13-Jul-2019,344
297,222596,12-Aug-2019,344
298,222597,11-Aug-2016,"1,500"
298,222597,11-Sep-2016,125
298,222597,11-Oct-2016,125
298,222597,11-Nov-2016,125
298,222597,12-Dec-2016,125
298,222597,11-Jan-2017,125
298,222597,11-Feb-2017,125
298,222597,13-Mar-2017,125
298,222597,13-Apr-2017,125
298,222597,14-May-2017,125
298,222597,11-Jun-2017,125
298,222597,12-Jul-2017,125
298,222597,11-Aug-2017,125
298,222597,11-Sep-2017,125
298,222597,11-Oct-2017,125
298,222597,11-Nov-2017,125
298,222597,12-Dec-2017,125
298,222597,11-Jan-2018,125
298,222597,11-Feb-2018,125
298,222597,13-Mar-2018,125
298,222597,13-Apr-2018,125
298,222597,14-May-2018,125
298,222597,11-Jun-2018,125
298,222597,12-Jul-2018,125
298,222597,11-Aug-2018,125
298,222597,11-Sep-2018,125
298,222597,11-Oct-2018,125
298,222597,11-Nov-2018,125
298,222597,12-Dec-2018,125
298,222597,11-Jan-2019,125
298,222597,11-Feb-2019,125
298,222597,13-Mar-2019,125
298,222597,13-Apr-2019,125
298,222597,14-May-2019,125
298,222597,12-Jun-2019,125
298,222597,13-Jul-2019,125
298,222597,12-Aug-2019,125
299,222598,11-Aug-2016,"4,125"
299,222598,11-Sep-2016,344
299,222598,11-Oct-2016,344
299,222598,11-Nov-2016,344
299,222598,12-Dec-2016,344
299,222598,11-Jan-2017,344
299,222598,11-Feb-2017,344
299,222598,13-Mar-2017,344
299,222598,13-Apr-2017,344
299,222598,14-May-2017,344
299,222598,11-Jun-2017,344
299,222598,12-Jul-2017,344
299,222598,11-Aug-2017,344
299,222598,11-Sep-2017,344
299,222598,11-Oct-2017,344
299,222598,11-Nov-2017,344
299,222598,12-Dec-2017,344
299,222598,11-Jan-2018,344
299,222598,11-Feb-2018,344
299,222598,13-Mar-2018,344
299,222598,13-Apr-2018,344
299,222598,14-May-2018,344
299,222598,11-Jun-2018,344
299,222598,12-Jul-2018,344
299,222598,11-Aug-2018,344
299,222598,11-Sep-2018,344
299,222598,11-Oct-2018,344
299,222598,11-Nov-2018,344
299,222598,12-Dec-2018,344
299,222598,11-Jan-2019,344
299,222598,11-Feb-2019,344
299,222598,13-Mar-2019,344
299,222598,13-Apr-2019,344
299,222598,14-May-2019,344
299,222598,12-Jun-2019,344
299,222598,13-Jul-2019,344
299,222598,12-Aug-2019,344
300,222599,11-Aug-2016,"1,500"
300,222599,11-Sep-2016,125
300,222599,11-Oct-2016,125
300,222599,11-Nov-2016,125
300,222599,12-Dec-2016,125
300,222599,11-Jan-2017,125
300,222599,11-Feb-2017,125
300,222599,13-Mar-2017,125
300,222599,13-Apr-2017,125
300,222599,14-May-2017,125
300,222599,11-Jun-2017,125
300,222599,12-Jul-2017,125
300,222599,11-Aug-2017,125
300,222599,11-Sep-2017,125
300,222599,11-Oct-2017,125
300,222599,11-Nov-2017,125
300,222599,12-Dec-2017,125
300,222599,11-Jan-2018,125
300,222599,11-Feb-2018,125
300,222599,13-Mar-2018,125
300,222599,13-Apr-2018,125
300,222599,14-May-2018,125
300,222599,11-Jun-2018,125
300,222599,12-Jul-2018,125
300,222599,11-Aug-2018,125
300,222599,11-Sep-2018,125
300,222599,11-Oct-2018,125
300,222599,11-Nov-2018,125
300,222599,12-Dec-2018,125
300,222599,11-Jan-2019,125
300,222599,11-Feb-2019,125
300,222599,13-Mar-2019,125
300,222599,13-Apr-2019,125
300,222599,14-May-2019,125
300,222599,12-Jun-2019,125
300,222599,13-Jul-2019,125
300,222599,12-Aug-2019,125
301,222600,11-Aug-2016,"1,500"
301,222600,11-Sep-2016,125
301,222600,11-Oct-2016,125
301,222600,11-Nov-2016,125
301,222600,12-Dec-2016,125
301,222600,11-Jan-2017,125
301,222600,11-Feb-2017,125
301,222600,13-Mar-2017,125
301,222600,13-Apr-2017,125
301,222600,14-May-2017,125
301,222600,11-Jun-2017,125
301,222600,12-Jul-2017,125
301,222600,11-Aug-2017,125
301,222600,11-Sep-2017,125
301,222600,11-Oct-2017,125
301,222600,11-Nov-2017,125
301,222600,12-Dec-2017,125
301,222600,11-Jan-2018,125
301,222600,11-Feb-2018,125
301,222600,13-Mar-2018,125
301,222600,13-Apr-2018,125
301,222600,14-May-2018,125
301,222600,11-Jun-2018,125
301,222600,12-Jul-2018,125
301,222600,11-Aug-2018,125
301,222600,11-Sep-2018,125
301,222600,11-Oct-2018,125
301,222600,11-Nov-2018,125
301,222600,12-Dec-2018,125
301,222600,11-Jan-2019,125
301,222600,11-Feb-2019,125
301,222600,13-Mar-2019,125
301,222600,13-Apr-2019,125
301,222600,14-May-2019,125
301,222600,12-Jun-2019,125
301,222600,13-Jul-2019,125
301,222600,12-Aug-2019,125
302,222601,09-Mar-2016,"1,250"
302,222601,09-Apr-2016,"1,250"
302,222601,10-May-2016,"1,250"
302,222601,07-Jun-2016,"1,250"
302,222601,08-Jul-2016,"1,250"
302,222601,07-Aug-2016,"1,250"
302,222601,07-Sep-2016,"1,250"
302,222601,07-Oct-2016,"1,250"
302,222601,07-Nov-2016,"1,250"
302,222601,08-Dec-2016,"1,250"
302,222601,07-Jan-2017,"1,250"
302,222601,07-Feb-2017,"1,250"
303,222602,11-Sep-2016,"6,000"
303,222602,11-Oct-2016,500
303,222602,11-Nov-2016,500
303,222602,12-Dec-2016,500
303,222602,11-Jan-2017,500
303,222602,11-Feb-2017,500
303,222602,13-Mar-2017,500
303,222602,13-Apr-2017,500
303,222602,14-May-2017,500
303,222602,11-Jun-2017,500
303,222602,12-Jul-2017,500
303,222602,11-Aug-2017,500
303,222602,11-Sep-2017,500
303,222602,11-Oct-2017,500
303,222602,11-Nov-2017,500
303,222602,12-Dec-2017,500
303,222602,11-Jan-2018,500
303,222602,11-Feb-2018,500
303,222602,13-Mar-2018,500
303,222602,13-Apr-2018,500
303,222602,14-May-2018,500
303,222602,11-Jun-2018,500
303,222602,12-Jul-2018,500
303,222602,11-Aug-2018,500
303,222602,11-Sep-2018,500
303,222602,11-Oct-2018,500
303,222602,11-Nov-2018,500
303,222602,12-Dec-2018,500
303,222602,11-Jan-2019,500
303,222602,11-Feb-2019,500
303,222602,13-Mar-2019,500
303,222602,13-Apr-2019,500
303,222602,14-May-2019,500
303,222602,12-Jun-2019,500
303,222602,13-Jul-2019,500
303,222602,12-Aug-2019,500
303,222602,12-Sep-2019,500
304,222603,06-Oct-2015,350
304,222603,09-Oct-2015,25
304,222603,09-Nov-2015,25
304,222603,10-Dec-2015,25
304,222603,09-Jan-2016,25
304,222603,09-Feb-2016,25
304,222603,10-Mar-2016,25
304,222603,10-Apr-2016,25
304,222603,11-May-2016,25
304,222603,08-Jun-2016,25
304,222603,09-Jul-2016,25
304,222603,08-Aug-2016,25
304,222603,08-Sep-2016,25
304,222603,08-Oct-2016,25
304,222603,08-Nov-2016,25
304,222603,09-Dec-2016,25
304,222603,08-Jan-2017,25
304,222603,08-Feb-2017,25
304,222603,10-Mar-2017,25
304,222603,10-Apr-2017,25
304,222603,11-May-2017,25
304,222603,08-Jun-2017,25
304,222603,09-Jul-2017,25
304,222603,08-Aug-2017,25
304,222603,08-Sep-2017,25
304,222603,08-Oct-2017,25
304,222603,08-Nov-2017,25
304,222603,09-Dec-2017,25
304,222603,08-Jan-2018,25
304,222603,08-Feb-2018,25
304,222603,10-Mar-2018,25
304,222603,10-Apr-2018,25
304,222603,11-May-2018,25
304,222603,08-Jun-2018,25
304,222603,09-Jul-2018,25
305,222604,06-Oct-2015,350
305,222604,19-Oct-2015,25
305,222604,19-Nov-2015,25
305,222604,20-Dec-2015,25
305,222604,19-Jan-2016,25
305,222604,19-Feb-2016,25
305,222604,20-Mar-2016,25
305,222604,20-Apr-2016,25
305,222604,19-May-2016,25
305,222604,18-Jun-2016,25
305,222604,19-Jul-2016,25
305,222604,18-Aug-2016,25
305,222604,18-Sep-2016,25
305,222604,18-Oct-2016,25
305,222604,18-Nov-2016,25
305,222604,19-Dec-2016,25
305,222604,18-Jan-2017,25
305,222604,18-Feb-2017,25
305,222604,20-Mar-2017,25
305,222604,20-Apr-2017,25
305,222604,19-May-2017,25
305,222604,18-Jun-2017,25
305,222604,19-Jul-2017,25
305,222604,18-Aug-2017,25
305,222604,18-Sep-2017,25
305,222604,18-Oct-2017,25
305,222604,18-Nov-2017,25
305,222604,19-Dec-2017,25
305,222604,18-Jan-2018,25
305,222604,18-Feb-2018,25
305,222604,20-Mar-2018,25
305,222604,20-Apr-2018,25
305,222604,19-May-2018,25
305,222604,18-Jun-2018,25
305,222604,19-Jul-2018,25
306,222605,02-Nov-2015,300
306,222605,03-Dec-2015,25
306,222605,02-Jan-2016,25
306,222605,02-Feb-2016,25
306,222605,03-Mar-2016,25
306,222605,03-Apr-2016,25
306,222605,04-May-2016,25
306,222605,01-Jun-2016,25
306,222605,02-Jul-2016,25
306,222605,01-Aug-2016,25
306,222605,01-Sep-2016,25
306,222605,01-Oct-2016,25
306,222605,01-Nov-2016,25
306,222605,02-Dec-2016,25
306,222605,01-Jan-2017,25
306,222605,01-Feb-2017,25
306,222605,03-Mar-2017,25
306,222605,03-Apr-2017,25
306,222605,04-May-2017,25
306,222605,01-Jun-2017,25
306,222605,02-Jul-2017,25
306,222605,01-Aug-2017,25
306,222605,01-Sep-2017,25
306,222605,01-Oct-2017,25
306,222605,01-Nov-2017,25
306,222605,02-Dec-2017,25
306,222605,01-Jan-2018,25
306,222605,01-Feb-2018,25
306,222605,03-Mar-2018,25
306,222605,03-Apr-2018,25
306,222605,04-May-2018,25
306,222605,01-Jun-2018,25
306,222605,02-Jul-2018,25
306,222605,01-Aug-2018,25
306,222605,01-Sep-2018,25
306,222605,01-Oct-2018,25
306,222605,01-Nov-2018,25
307,222606,25-Aug-2016,"8,025"
307,222606,24-Sep-2016,669
307,222606,25-Oct-2016,669
307,222606,25-Nov-2016,669
307,222606,25-Dec-2016,669
307,222606,25-Jan-2017,669
307,222606,24-Feb-2017,669
307,222606,27-Mar-2017,669
307,222606,27-Apr-2017,669
307,222606,25-May-2017,669
307,222606,25-Jun-2017,669
307,222606,25-Jul-2017,669
307,222606,25-Aug-2017,669
307,222606,24-Sep-2017,669
307,222606,25-Oct-2017,669
307,222606,25-Nov-2017,669
307,222606,25-Dec-2017,669
307,222606,25-Jan-2018,669
307,222606,24-Feb-2018,669
307,222606,27-Mar-2018,669
307,222606,27-Apr-2018,669
307,222606,25-May-2018,669
307,222606,25-Jun-2018,669
307,222606,25-Jul-2018,669
307,222606,25-Aug-2018,669
307,222606,24-Sep-2018,669
307,222606,25-Oct-2018,669
307,222606,25-Nov-2018,669
307,222606,25-Dec-2018,669
307,222606,25-Jan-2019,669
307,222606,24-Feb-2019,669
307,222606,27-Mar-2019,669
307,222606,27-Apr-2019,669
307,222606,26-May-2019,669
307,222606,26-Jun-2019,669
307,222606,26-Jul-2019,669
307,222606,26-Aug-2019,669
308,222607,08-Sep-2016,"2,475"
308,222607,08-Oct-2016,206
308,222607,08-Nov-2016,206
308,222607,09-Dec-2016,206
308,222607,08-Jan-2017,206
308,222607,08-Feb-2017,206
308,222607,10-Mar-2017,206
308,222607,10-Apr-2017,206
308,222607,11-May-2017,206
308,222607,08-Jun-2017,206
308,222607,09-Jul-2017,206
308,222607,08-Aug-2017,206
308,222607,08-Sep-2017,206
308,222607,08-Oct-2017,206
308,222607,08-Nov-2017,206
308,222607,09-Dec-2017,206
308,222607,08-Jan-2018,206
308,222607,08-Feb-2018,206
308,222607,10-Mar-2018,206
308,222607,10-Apr-2018,206
308,222607,11-May-2018,206
308,222607,08-Jun-2018,206
308,222607,09-Jul-2018,206
308,222607,08-Aug-2018,206
308,222607,08-Sep-2018,206
308,222607,08-Oct-2018,206
308,222607,08-Nov-2018,206
308,222607,09-Dec-2018,206
308,222607,08-Jan-2019,206
308,222607,08-Feb-2019,206
308,222607,10-Mar-2019,206
308,222607,10-Apr-2019,206
308,222607,11-May-2019,206
308,222607,09-Jun-2019,206
308,222607,10-Jul-2019,206
308,222607,09-Aug-2019,206
308,222607,09-Sep-2019,206
309,222608,09-Dec-2017,149
309,222608,08-Jan-2018,625
309,222608,08-Feb-2018,625
309,222608,10-Mar-2018,625
309,222608,10-Apr-2018,625
309,222608,11-May-2018,625
309,222608,08-Jun-2018,625
309,222608,09-Jul-2018,625
309,222608,08-Aug-2018,625
309,222608,08-Sep-2018,625
309,222608,08-Oct-2018,625
309,222608,08-Nov-2018,625
309,222608,09-Dec-2018,625
309,222608,08-Jan-2019,625
309,222608,08-Feb-2019,625
309,222608,10-Mar-2019,625
309,222608,10-Apr-2019,625
309,222608,11-May-2019,625
309,222608,09-Jun-2019,625
309,222608,10-Jul-2019,625
309,222608,09-Aug-2019,625
309,222608,09-Sep-2019,625
310,222609,25-Aug-2016,"7,500"
310,222609,24-Sep-2016,625
310,222609,25-Oct-2016,625
310,222609,25-Nov-2016,625
310,222609,25-Dec-2016,625
310,222609,25-Jan-2017,625
310,222609,24-Feb-2017,625
310,222609,27-Mar-2017,625
310,222609,27-Apr-2017,625
310,222609,25-May-2017,625
310,222609,25-Jun-2017,625
310,222609,25-Jul-2017,625
310,222609,25-Aug-2017,625
310,222609,24-Sep-2017,625
310,222609,25-Oct-2017,625
310,222609,25-Nov-2017,625
310,222609,25-Dec-2017,625
310,222609,25-Jan-2018,625
310,222609,24-Feb-2018,625
310,222609,27-Mar-2018,625
310,222609,27-Apr-2018,625
310,222609,25-May-2018,625
310,222609,25-Jun-2018,625
310,222609,25-Jul-2018,625
310,222609,25-Aug-2018,625
310,222609,24-Sep-2018,625
310,222609,25-Oct-2018,625
310,222609,25-Nov-2018,625
310,222609,25-Dec-2018,625
310,222609,25-Jan-2019,625
310,222609,24-Feb-2019,625
310,222609,27-Mar-2019,625
310,222609,27-Apr-2019,625
310,222609,26-May-2019,625
310,222609,26-Jun-2019,625
310,222609,26-Jul-2019,625
310,222609,26-Aug-2019,625
311,222610,25-Aug-2016,"5,250"
311,222610,24-Sep-2016,437
311,222610,25-Oct-2016,437
311,222610,25-Nov-2016,438
311,222610,25-Dec-2016,437
311,222610,25-Jan-2017,437
311,222610,24-Feb-2017,438
311,222610,27-Mar-2017,437
311,222610,27-Apr-2017,437
311,222610,25-May-2017,438
311,222610,25-Jun-2017,437
311,222610,25-Jul-2017,437
311,222610,25-Aug-2017,438
311,222610,24-Sep-2017,437
311,222610,25-Oct-2017,437
311,222610,25-Nov-2017,438
311,222610,25-Dec-2017,437
311,222610,25-Jan-2018,437
311,222610,24-Feb-2018,438
311,222610,27-Mar-2018,437
311,222610,27-Apr-2018,437
311,222610,25-May-2018,438
311,222610,25-Jun-2018,437
311,222610,25-Jul-2018,437
311,222610,25-Aug-2018,438
311,222610,24-Sep-2018,437
311,222610,25-Oct-2018,437
311,222610,25-Nov-2018,438
311,222610,25-Dec-2018,437
311,222610,25-Jan-2019,437
311,222610,24-Feb-2019,438
311,222610,27-Mar-2019,437
311,222610,27-Apr-2019,437
311,222610,26-May-2019,438
311,222610,26-Jun-2019,437
311,222610,26-Jul-2019,437
311,222610,26-Aug-2019,438
312,222611,08-Sep-2016,"2,475"
312,222611,08-Oct-2016,206
312,222611,08-Nov-2016,206
312,222611,09-Dec-2016,206
312,222611,08-Jan-2017,206
312,222611,08-Feb-2017,206
312,222611,10-Mar-2017,206
